Id,Name,Type,Price,Mall,2026-07-22 01:27:08
15497636,리니어레일 슬라이드 아두이노 구동 부품 세트,,45090,5몰,
15497753,라즈베리파이 호환 18650 5V 4A UPS 충전모듈,,49300,2몰,
15497837,W302 USB 호스트 쉴드 보드 아두이노,,57200,3몰,
15497894,HC-06 아두이노 블루투스 모듈,,2390,39몰,
15497969,Arduino 아두이노 우노 R3 호환보드 DM72,,3480,14몰,
15498581,Arduino 아두이노 MQ135 유해가스 감지 센서 모듈,,1800,5몰,
15498641,Arduino 아두이노 MQ9 일산화탄소 감지 센서 모듈,,1800,5몰,
15504146,MSI MPG Z590 게이밍 카본 WIFI (해외구매),,550000,1몰,
15604190,ASUS ROG STRIX Z690-A GAMING WIFI D4 코잇,,763010,2몰,
15609182,ASUS PRIME Z690-P WIFI D4 코잇,,560000,1몰,
15638735,ASUS PRIME Z690-P WIFI D4 인텍앤컴퍼니,,336700,1몰,
15653582,GIGABYTE Z690 AORUS ELITE 피씨디렉트,,450000,1몰,
15673778,ASUS ROG MAXIMUS Z690 EXTREME GLACIAL 아이보라,,3230000,2몰,
15932150,GIGABYTE Z690 AORUS XTREME WATERFORCE 피씨디렉트,,3200000,3몰,
16083650,ASUS PRIME H610M-K D4 인텍앤컴퍼니,,82490,186몰,
16085327,ASUS TUF Gaming B660M-E D4 인텍앤컴퍼니,,226900,1몰,
16089002,MSI MAG B660M 박격포 DDR4,,186000,1몰,
16089554,ASRock B660M Pro RS D4 에즈윈,,186000,1몰,
16094537,ASRock B660M-HDV D4 디앤디컴,,156000,1몰,
16102367,GIGABYTE H610M H D4 듀러블에디션 제이씨현,,100800,1몰,
16102667,GIGABYTE H610M S2H D4 듀러블에디션 제이씨현,,129000,1몰,
16103102,ASUS TUF Gaming B660M-PLUS D4 STCOM,,186000,1몰,
16103126,ASUS ROG STRIX B660-F GAMING WIFI STCOM,,402000,1몰,
16103177,ASUS PRIME H610M-A D4 STCOM,,106980,149몰,
16103297,ASUS PRIME H610M-E D4 아이보라,,161180,2몰,
16145165,아툼 B250-P MINING (벌크),,155000,1몰,
16259744,NVIDIA Jetson AGX Xavier Developer Kit (해외구매),,3450000,1몰,
16260506,ASUS EX H610M-V3 D4 STCOM,,95210,112몰,
16275491,Z490 (중고),,89590,7몰,
16275497,H470 (중고),,45230,42몰,
16275503,B460 (중고),,63000,33몰,
16275521,H410 (중고),,41110,80몰,
16275539,Z590 (중고),,188990,6몰,
16275545,H570 (중고),,84990,15몰,
16275551,B560 (중고),,99750,2몰,
16275566,H510 (중고),,57170,48몰,
16275866,A320 (중고),,41990,69몰,
16276010,B350 (중고),,48190,22몰,
16276364,X570 (중고),,149000,2몰,
16277339,B550 (중고),,85000,26몰,
16284179,ASUS PRIME A520M-A II 대원씨티에스,,81180,184몰,
16285538,ASUS ROG MAXIMUS Z690 EXTREME GLACIAL STCOM,,2994000,2몰,
16313690,ECS DURATHON2 GLKD-I-N4020 코잇 (벌크),기본,475990,3몰,
16314863,MSI PRO H610M-G DDR4,,122000,5몰,
16388984,ECS DURATHON2 GLKD-I-N4020 코잇 (벌크),65W 어댑터,495990,2몰,
16507886,아두이노 1채널 12V 릴레이 모듈,,550,16몰,
16513202,MSI MPG Z490 게이밍 플러스 (해외구매),,209700,2몰,
16637543,MSI PRO H610M-C EX,,111040,106몰,
16734461,에너지옵티머스 B250 BTC-12P (벌크),,141000,1몰,
16946939,W238 UART 아두이노 초음파 거리센서,,36990,4몰,
16946948,W238 PWM 아두이노 초음파 거리센서,,34030,8몰,
16971290,ASUS PRIME H410M-A STCOM,,120000,1몰,
16991345,에너지옵티머스 B75USB BTC (벌크),,103000,1몰,
17021852,ASRock H310CM-HDVP 에즈윈,,156000,1몰,
17054963,아두이노 RGB 3색 LED 4핀 센서,,330,2몰,
17192960,ASUS Pro H610T/CSM D4 코잇 (벌크),기본,173860,5몰,
