Id,Name,Type,Price,Mall,2026-05-15 17:53:01
18204497,GIGABYTE 지포스 RTX 3060 GAMING OC D6 8GB 피씨디렉트,,2000000,2몰,
18225332,갤럭시 GALAX 지포스 GT730 D3 4GB LP,,77380,164몰,
18373469,MSI 지포스 RTX 3060 Ti 게이밍 X 트리오 D6X 8GB 트라이프로져2,,1087600,1몰,
18519410,XFX 라데온 RX 7900 XTX MERC 310 BLACK D6 24GB,,1707880,123몰,
18529553,NVIDIA RTX A5000 D6 24GB (중고),,5561800,2몰,
18650024,TAGER 지포스 GTX 1660 SUPER K D6 6GB,,271950,81몰,
18682598,ASUS ROG STRIX 지포스 RTX 4070 Ti O12G GAMING OC D6X 12GB 인텍앤컴퍼니,,1699000,1몰,
18713942,GIGABYTE 지포스 RTX 3060 Ti GAMING OC D6X 8GB 피씨디렉트,,2004000,1몰,
18767216,이엠텍 지포스 GTX 1660 SUPER MIRACLE II D6 6GB,,280000,186몰,
18776426,MSI 지포스 GT710 D3 1GB LP 무소음 V2,,67990,7몰,
19047491,MSI 지포스 RTX 3060 Ti 벤투스 2X OC D6X 8GB,,901400,1몰,
19131179,이엠텍 지포스 GTX 1050 Ti MIRACLE II D5 4GB,,191760,192몰,
19393388,NVIDIA RTX 6000 Ada Generation D6 48GB,,11499890,28몰,
19772036,GIGABYTE 지포스 RTX 4070 WINDFORCE OC D6X 12GB 제이씨현,,999450,1몰,
20035430,갤럭시 지포스 RTX 3070 Ti D6X 8GB (무상보증표기 중고),,480000,1몰,
20039558,MSI 지포스 GTX 1660 SUPER D6 6GB (무상보증표기 중고),,201000,1몰,
20099003,COLORFUL 지포스 RTX 3050 토마호크 DUO V2 D6 8GB,,407990,47몰,
20274764,이엠텍 지포스 RTX 4060 Ti STORM X Dual OC D6 8GB,,2612750,2몰,
20297774,갤럭시 GALAX 지포스 RTX 4060 Ti OC D6 8GB,,748120,3몰,
20302601,XFX 라데온 RX 7600 SWFT 210 CORE D6 8GB,,450980,96몰,
20308373,ZOTAC GAMING 지포스 RTX 4060 Ti TWIN Edge D6 8GB,,727040,4몰,
20312969,MSI 지포스 RTX 4060 Ti 벤투스 2X 블랙 OC D6 8GB,,966700,1몰,
20315144,SAPPHIRE 라데온 RX 7600 PULSE OC D6 8GB,,474680,190몰,
20324885,ASUS DUAL 라데온 RX 7600 O8G OC D6 8GB,,444200,3몰,
20350115,GIGABYTE 라데온 RX 7600 GAMING OC D6 8GB 제이씨현,,426120,167몰,
20574368,COLORFUL 지포스 RTX 4060 Ti 토마호크 DUO D6 8GB,,707890,3몰,
20611055,GIGABYTE 지포스 RTX 4060 Ti WINDFORCE OC D6 8GB 피씨디렉트,,1153400,3몰,
20687210,TAGER 지포스 GT710 D3 2GB LP,,56590,91몰,
20687381,FORSA 지포스 GT710 D3 2GB LP,,59170,82몰,
20730644,GIGABYTE 지포스 RTX 4060 Ti WINDFORCE OC D6 8GB 제이씨현,,2612750,2몰,
20740013,MSI 지포스 RTX 4060 벤투스 2X 블랙 OC D6 8GB,,2809290,3몰,
20807324,NVIDIA RTX 4000 SFF Ada Generation D6 20GB,,2465600,2몰,
21446195,ZOTAC GAMING 지포스 RTX 4060 TWIN Edge OC D6 8GB,,1199490,5몰,
21458333,NVIDIA A100 HBM2e 80GB PCIe,,39999890,10몰,
21538472,AFOX 지포스 RTX 3090 D6 24GB 대원씨티에스,,2346840,82몰,
21540362,AFOX 지포스 RTX 3070 D6 8GB 대원씨티에스,,651290,6몰,
24132542,ASUS 지포스 RTX 3070 D6 8GB (무상보증표기 중고),,450000,1몰,
26035931,AMD 라데온 PRO W7600 D6 8GB,,995220,35몰,
27546905,ASRock 라데온 RX 7600 CHALLENGER OC D6 8GB 대원씨티에스,,418280,159몰,
27613427,이엠텍 지포스 RTX 4060 Ti MIRACLE WHITE D6 8GB,,845000,1몰,
27896360,ASUS 지포스 GT730 4H SL D5 2GB,,154670,119몰,
27944384,MSI 지포스 RTX 3050 벤투스 2X XS OC D6 8GB,,389990,191몰,
28057862,SAPPHIRE 라데온 RX 7700 XT NITRO+ OC D6 12GB,,579600,129몰,
28057922,SAPPHIRE 라데온 RX 7700 XT PULSE D6 12GB,,734880,2몰,
28391915,STCOM 지포스 GTX 1660 SUPER D6 6GB,,291000,3몰,
28392092,STCOM 지포스 GT730 D5 2GB LP,,76840,86몰,
