Id,Name,Type,Price,Mall,2026-06-13 18:11:05
104325029,TeamGroup MP33 M.2 NVMe 서린,512GB,158850,57몰,310원/1GB
104614865,Seagate 바라쿠다 PCIe M.2 NVMe 병행수입,500GB,154390,5몰,309원/1GB
104615132,CORSAIR MP700 PRO XT M.2 NVMe,4TB,1295000,1몰,324원/1GB
104625926,킹스톤 FURY Renegade G5 M.2 NVMe,8TB,4548570,48몰,555원/1GB
104947865,Sabrent 4-Drive M.2 NVMe to PCIe 카드 해외구매 (EC-P4BF),,173230,5몰,
105156599,실리콘파워 P44 XS70 M.2 NVMe 해외구매,4TB,1155990,2몰,289원/1GB
105181766,Oreton N7000 M.2 NVMe,4TB,1015300,6몰,254원/1GB
105181817,Oreton N7000 M.2 NVMe,2TB,519200,6몰,260원/1GB
105181823,Oreton N7000 M.2 NVMe,1TB,519200,1몰,519원/1GB
105182054,MMOMENT MG44 M.2 NVMe 해외구매,4TB,909300,1몰,227원/1GB
105182066,MMOMENT MG44 M.2 NVMe 해외구매,2TB,540330,1몰,270원/1GB
105966746,컴이지 KINGDOM PM M40 M.2 NVMe 벌크,512GB,161700,31몰,316원/1GB
106047668,Sandisk Optimus GX PRO 8100 M.2 NVMe 해외구매,1TB,542340,5몰,542원/1GB
106047725,Sandisk Optimus GX PRO 8100 M.2 NVMe 해외구매,2TB,1087210,3몰,544원/1GB
106047854,Sandisk Optimus GX PRO 8100 M.2 NVMe 해외구매,4TB,2191120,4몰,548원/1GB
106047857,Sandisk Optimus GX PRO 8100 M.2 NVMe 해외구매,8TB,4382250,2몰,548원/1GB
106223264,PATRIOT VIPER VP4300 M.2 NVMe,2TB,656000,76몰,328원/1GB
106223282,PATRIOT VIPER VP4300 M.2 NVMe,1TB,328620,70몰,329원/1GB
106686848,킹스톤 NV3 M.2 2230 NVMe 병행수입,2TB,572250,23몰,286원/1GB
106686851,킹스톤 NV3 M.2 2230 NVMe 병행수입,1TB,338820,14몰,339원/1GB
106686854,킹스톤 NV3 M.2 2230 NVMe 병행수입,500GB,207000,25몰,414원/1GB
106686926,CORSAIR MP700 ELITE M.2 NVMe,1TB,326090,60몰,326원/1GB
106694009,AGI AI858 M.2 NVMe 해외구매,1TB,456330,2몰,456원/1GB
106694015,AGI AI858 M.2 NVMe 해외구매,2TB,682280,1몰,341원/1GB
106712972,삼성전자 BM9C1 M.2 NVMe 벌크,1TB,267160,9몰,267원/1GB
106721405,Western Digital WD SN5000S M.2 NVMe 벌크,1TB,289540,11몰,283원/1GB
106721561,PATRIOT P410 M.2 NVMe,500GB,165380,75몰,331원/1GB
106721564,PATRIOT P410 M.2 NVMe 해외구매,500GB,221690,2몰,443원/1GB
106726385,GIGABYTE AORUS Gen4 7000E M.2 NVMe 제이씨현,1TB,294860,68몰,295원/1GB
106737650,SK하이닉스 PVC10 M.2 NVMe 벌크,1TB,448670,6몰,449원/1GB
106737653,SK하이닉스 PVC10 M.2 NVMe 벌크,512GB,184540,4몰,360원/1GB
106747226,PATRIOT P410 M.2 NVMe 해외구매,1TB,286400,4몰,286원/1GB
106749746,에이서 프레데터 GM9000 M.2 NVMe,2TB,649000,4몰,325원/1GB
106749752,에이서 프레데터 GM9000 M.2 NVMe,1TB,336000,4몰,336원/1GB
106764323,키오시아 EXCERIA BASIC M.2 NVMe 해외구매,2TB,626710,2몰,313원/1GB
106767344,Western Digital WD Blue SN5100 M.2 NVMe 병행수입,500GB,250000,3몰,500원/1GB
107776130,Fanxiang S910 Pro M.2 NVMe 해외구매,1TB,322820,1몰,323원/1GB
107989058,ADATA XPG MARS 970 Plus M.2 NVMe,2TB,582750,59몰,291원/1GB
107989082,ADATA XPG MARS 970 Plus M.2 NVMe,1TB,327700,60몰,328원/1GB
107989661,에이서 프레데터 GM6 M.2 NVMe 해외구매,1TB,288360,2몰,288원/1GB
107989691,에이서 프레데터 GM6 M.2 NVMe 해외구매,2TB,575110,12몰,288원/1GB
108354521,ADATA XPG GAMMIX S70 BLADE M.2 NVMe 파인인포,2TB,631610,44몰,316원/1GB
108354569,ADATA XPG GAMMIX S70 BLADE M.2 NVMe 파인인포,512GB,217580,48몰,425원/1GB
108354608,ADATA XPG GAMMIX S70 BLADE M.2 NVMe 파인인포,1TB,348330,45몰,348원/1GB
108391418,SilverStone SST-ECS07 해외구매,,84190,19몰,
108392246,Seagate 파이어쿠다 X1070 M.2 NVMe,4TB,1823040,97몰,456원/1GB
108392261,Seagate 파이어쿠다 X1070 M.2 NVMe,2TB,916990,99몰,458원/1GB
108392288,Seagate 파이어쿠다 X1070 M.2 NVMe,1TB,489000,94몰,489원/1GB
108402176,ESSENCORE KLEVV CRAS C910G M.2 NVMe 해외구매,2TB,501120,9몰,251원/1GB
108407147,LinkMore XE-430 PRO M.2 2230 NVMe 해외구매,1TB,279710,1몰,280원/1GB
108408740,GIGABYTE Gen3 M.2 NVMe 피씨디렉트,512GB,161560,1몰,316원/1GB
108410123,GIGABYTE Gen3 V2 M.2 NVMe,256GB,94250,15몰,368원/1GB
108419903,Seagate 파이어쿠다 X1070 M.2 NVMe 해외구매,1TB,375600,14몰,376원/1GB
108419921,Seagate 파이어쿠다 X1070 M.2 NVMe 해외구매,2TB,719920,2몰,360원/1GB
108419933,Seagate 파이어쿠다 X1070 M.2 NVMe 해외구매,4TB,1299010,2몰,325원/1GB
108420764,ESSENCORE KLEVV CRAS C910G M.2 NVMe 해외구매,1TB,281360,25몰,281원/1GB
108420941,COLORFUL SL500 해외구매,480GB,118570,11몰,247원/1GB
108422357,에이서 프레데터 GM9000 히트싱크 M.2 NVMe 해외구매,8TB,2473110,1몰,309원/1GB
109483088,YMTC ZHITAI TiPlus7100s M.2 NVMe 해외구매,4TB,1638800,1몰,410원/1GB
109483181,YMTC ZHITAI TiPlus7100s M.2 NVMe 해외구매,2TB,863700,1몰,432원/1GB
109483196,YMTC ZHITAI TiPlus7100s M.2 NVMe 해외구매,1TB,336000,3몰,336원/1GB
109483322,YMTC ZHITAI TiPlus7100 M.2 NVMe 해외구매,2TB,543100,1몰,265원/1GB
109596086,킹스톤 DC600M 해외구매,480GB,3466140,1몰,"7,221원/1GB"
109596251,키오시아 BG6 KBG60ZNV M.2 NVMe 벌크,256GB,130000,6몰,508원/1GB
109682216,Seagate 바라쿠다 SATA SSD 해외구매,1TB,289000,1몰,282원/1GB
122616448,Lexar PLAY X M.2 2230 NVMe,1TB,368990,43몰,
122616452,Lexar PLAY X M.2 2230 NVMe,512GB,258990,47몰,506원/1GB
122623070,Fanxiang S880E M.2 NVMe 해외구매,500GB,140800,2몰,282원/1GB
122623077,Fanxiang S880E M.2 NVMe 해외구매,1TB,588970,2몰,589원/1GB
122632639,에이서 프레데터 GM9 M.2 NVMe 해외구매,4TB,1259430,1몰,315원/1GB
122632999,KingBank KP260 Plus M.2 NVMe 해외구매,1TB,438840,1몰,439원/1GB
122633403,KingBank KP270 M.2 NVMe 해외구매,1TB,335400,1몰,335원/1GB
122635825,킹스톤 KC3000 M.2 NVMe 병행수입,1TB,378220,7몰,369원/1GB
122637028,Union Memory AM6B0 M.2 2242 NVMe 벌크,256GB,59000,4몰,230원/1GB
122640999,디오테라 ROIPLE QRAY M.2 NVMe,512GB,177990,5몰,348원/1GB
122642444,위즈플랫 SPX-3520N 하드보관함,,47432,17몰,
122659095,Fanxiang S101,512GB,125000,18몰,244원/1GB
122659116,Fanxiang S101,1TB,218000,13몰,218원/1GB
122667809,Sandisk Optimus GX PRO 850X M.2 NVMe,8TB,4801510,19몰,600원/1GB
122667889,Sandisk Optimus GX PRO 850X M.2 NVMe,4TB,2411350,19몰,603원/1GB
122667976,Sandisk Optimus GX PRO 850X M.2 NVMe,2TB,1214680,19몰,607원/1GB
